Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product Name,Sales,Units,Gross Profit,Cost,Factory,Latitude,Longitude,Shipping_Delay_Days,Profit_Margin,Price_per_Unit,Cost_per_Unit,Units_Outlier,Profit_Margin_Outlier
2022-09-22,2028-03-18,Second Class,134992,United States,Arlington,Virginia,22204,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2022-09-22,2028-03-18,Second Class,134992,United States,Arlington,Virginia,22204,Chocolate,Gulf,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2023-09-08,2029-03-02,First Class,131499,United States,New York City,New York,10011,Sugar,Atlantic,Laffy Taffy,1.99,1,1.24,0.75,Sugar Shack,48.11914,-96.18115,2002,0.6231155778894473,1.99,0.75,False,False
2024-09-05,2030-03-04,Standard Class,120705,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307692,3.25,1.14,False,False
2021-12-29,2027-06-25,Standard Class,118276,United States,Saint Charles,Illinois,60174,Other,Interior,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,41.446333,-90.565487,2004,0.52,1.25,0.6,False,False
2022-07-16,2028-01-10,Standard Class,146948,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2022-07-16,2028-01-10,Standard Class,146948,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666667,3.5999999999999996,1.2000000000000002,False,False
2022-07-16,2028-01-10,Standard Class,146948,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2023-03-04,2028-08-30,Standard Class,154053,United States,San Diego,California,92024,Chocolate,Pacific,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot'S O' Nuts,32.881893,-111.768036,2006,0.6666666666666666,3.6,1.2,False,False
2023-10-17,2029-04-12,Standard Class,163972,United States,Fresno,California,93727,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-03-07,2029-09-02,Standard Class,136672,United States,Clinton,Maryland,20735,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106016,3.49,1.0,False,False
2024-04-24,2029-10-19,Standard Class,166933,United States,Santa Barbara,California,93101,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2024-05-30,2029-11-24,Standard Class,121125,United States,Tigard,Oregon,97224,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-05-30,2029-11-24,Standard Class,121125,United States,Tigard,Oregon,97224,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2024-05-30,2029-11-24,Standard Class,121125,United States,Tigard,Oregon,97224,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-08-31,2030-02-26,Standard Class,127712,United States,Salem,Oregon,97301,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307692,3.25,1.14,False,False
2024-09-22,2030-03-19,Standard Class,102967,United States,Concord,New Hampshire,03301,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.1400000000000001,False,False
2021-03-29,2026-09-23,Standard Class,137274,United States,Plano,Texas,75023,Chocolate,Interior,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.14,False,False
2022-09-03,2028-02-28,Standard Class,138303,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2022-09-03,2028-02-28,Standard Class,138303,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2022-09-03,2028-02-28,Standard Class,138303,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-07-27,2030-01-21,Second Class,123239,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106016,3.49,1.0,False,False
2024-10-07,2030-04-03,Standard Class,108574,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-10-07,2030-04-03,Standard Class,108574,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,True,False
2024-10-07,2030-04-03,Standard Class,108574,United States,Los Angeles,California,90045,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.4899999999999998,1.0,False,False
2024-04-10,2029-10-05,Second Class,115070,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-04-10,2029-10-05,Second Class,115070,United States,Jacksonville,Florida,32216,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2021-04-26,2026-10-21,Standard Class,116785,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.4899999999999998,1.0,False,False
2021-04-26,2026-10-21,Standard Class,116785,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2022-09-19,2028-03-16,Standard Class,137603,United States,Santa Fe,New Mexico,87505,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106017,3.4899999999999998,1.0,False,False
2023-06-14,2028-12-04,Same Day,108497,United States,Los Angeles,California,90036,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2000,0.6666666666666666,3.6,1.2,False,False
2023-12-29,2029-06-22,Second Class,135209,United States,Miami,Florida,33178,Chocolate,Gulf,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2023-12-29,2029-06-22,Second Class,135209,United States,Miami,Florida,33178,Chocolate,Gulf,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307692,3.25,1.1400000000000001,False,False
2024-03-11,2029-09-06,Standard Class,141558,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2005,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-03-11,2029-09-06,Standard Class,141558,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333334,3.75,1.3,False,False
2024-03-11,2029-09-06,Standard Class,141558,United States,Philadelphia,Pennsylvania,19140,Sugar,Atlantic,Nerds,1.5,1,0.7,0.8,Sugar Shack,48.11914,-96.18115,2005,0.4666666666666666,1.5,0.8,False,False
2024-03-11,2029-09-06,Standard Class,141558,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2005,0.6492307692307693,3.25,1.1400000000000001,False,False
2024-09-02,2030-02-25,Second Class,169327,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2024-09-02,2030-02-25,Second Class,169327,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.7134670487106017,3.4899999999999998,1.0,False,False
2024-09-02,2030-02-25,Second Class,169327,United States,Los Angeles,California,90008,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333333,3.75,1.3,False,False
2021-02-04,2026-08-01,Second Class,104808,United States,Escondido,California,92025,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2021-03-17,2026-09-11,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2021-03-17,2026-09-11,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2021-03-17,2026-09-11,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.14,False,False
2021-03-17,2026-09-11,Standard Class,164763,United States,Jackson,Mississippi,39212,Other,Gulf,Lickable Wallpaper,80.0,4,40.0,40.0,Secret Factory,41.446333,-90.565487,2004,0.5,20.0,10.0,False,False
2021-03-17,2026-09-11,Standard Class,164763,United States,Jackson,Mississippi,39212,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2023-02-08,2028-08-07,Standard Class,163048,United States,Houston,Texas,77036,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6944444444444444,3.6,1.1,False,False
2023-12-19,2029-06-15,Second Class,141523,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106017,3.49,1.0,False,False
2023-12-19,2029-06-15,Second Class,141523,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot'S O' Nuts,32.881893,-111.768036,2005,0.7134670487106016,3.49,1.0,False,False
2021-07-11,2027-01-05,Standard Class,133305,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.1400000000000001,False,False
2021-07-11,2027-01-05,Standard Class,133305,United States,New York City,New York,10011,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2021-12-20,2027-06-19,Standard Class,160157,United States,Hamilton,Ohio,45011,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2007,0.6533333333333333,3.75,1.3,False,False
2022-04-06,2027-10-01,Standard Class,100888,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2023-11-25,2029-05-21,Standard Class,113341,United States,Los Angeles,California,90032,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.3,False,False
2023-12-10,2029-06-01,Same Day,143448,United States,Greenwood,Indiana,46142,Chocolate,Interior,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2000,0.6666666666666666,3.6,1.2,False,False
2024-02-13,2029-08-09,Standard Class,154809,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-07-13,2030-01-07,Second Class,136364,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.5999999999999996,1.1,False,False
2024-07-13,2030-01-07,Second Class,136364,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-10-06,2030-03-29,Same Day,146269,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2000,0.6492307692307692,3.25,1.14,False,False
2024-10-06,2030-03-29,Same Day,146269,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2000,0.6533333333333334,3.75,1.3,False,False
2022-12-05,2028-05-31,Standard Class,156440,United States,San Diego,California,92105,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2023-09-03,2029-02-28,Standard Class,153185,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy'S,32.076176,-81.088371,2005,0.6533333333333333,3.75,1.3,False,False
2023-09-26,2029-03-19,First Class,132017,United States,Houston,Texas,77041,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2001,0.6533333333333334,3.75,1.3,False,False
2024-07-28,2030-01-22,Standard Class,130841,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2024-07-28,2030-01-22,Standard Class,130841,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-07-28,2030-01-22,Standard Class,130841,United States,San Francisco,California,94110,Chocolate,Pacific,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2021-05-27,2026-11-17,Same Day,124429,United States,San Diego,California,92105,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,Lot'S O' Nuts,32.881893,-111.768036,2000,0.6944444444444444,3.6,1.1,True,False
2021-05-27,2026-11-17,Same Day,124429,United States,San Diego,California,92105,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy'S,32.076176,-81.088371,2000,0.6533333333333334,3.75,1.3,False,False
2021-09-30,2027-03-29,Standard Class,159478,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307693,3.25,1.14,False,False
2021-11-18,2027-05-18,Standard Class,124702,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6666666666666666,3.6,1.2,False,False
2021-11-18,2027-05-18,Standard Class,124702,United States,Seattle,Washington,98105,Chocolate,Pacific,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6666666666666666,3.6,1.2,False,False
2022-11-15,2028-05-09,First Class,138954,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.0999999999999999,False,False
2022-11-15,2028-05-09,First Class,138954,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot'S O' Nuts,32.881893,-111.768036,2002,0.7134670487106016,3.49,1.0,False,False
2022-11-15,2028-05-09,First Class,138954,United States,New York City,New York,10035,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307693,3.25,1.14,False,False
2022-12-20,2028-06-15,Standard Class,154144,United States,Lindenhurst,New York,11757,Chocolate,Atlantic,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333334,3.75,1.3,False,False
2023-03-10,2028-09-03,Second Class,108959,United States,Glendale,Arizona,85301,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.1,False,False
2024-09-23,2030-03-18,First Class,103520,United States,Lubbock,Texas,79424,Chocolate,Interior,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307692,3.25,1.14,False,False
2021-07-08,2026-12-31,First Class,150301,United States,Buffalo,New York,14215,Chocolate,Atlantic,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2022-07-25,2028-01-17,Second Class,148635,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6944444444444444,3.6,1.1,False,False
2022-07-25,2028-01-17,Second Class,148635,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy'S,32.076176,-81.088371,2002,0.6533333333333334,3.75,1.3,False,False
2022-07-25,2028-01-17,Second Class,148635,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot'S O' Nuts,32.881893,-111.768036,2002,0.6666666666666666,3.6,1.2,False,False
2022-07-25,2028-01-17,Second Class,148635,United States,Seattle,Washington,98115,Chocolate,Pacific,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2002,0.6492307692307692,3.25,1.14,False,False
2024-02-25,2029-08-23,Standard Class,125878,United States,Chicago,Illinois,60623,Chocolate,Interior,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2006,0.6533333333333333,3.75,1.3,False,False
2024-10-13,2030-04-06,First Class,103212,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy'S,32.076176,-81.088371,2001,0.6492307692307692,3.25,1.14,False,False
2024-10-13,2030-04-06,First Class,103212,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy'S,32.076176,-81.088371,2001,0.6533333333333333,3.75,1.3,False,False
2024-10-13,2030-04-06,First Class,103212,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2001,0.7134670487106017,3.49,1.0,False,False
2024-11-11,2030-05-07,First Class,115448,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot'S O' Nuts,32.881893,-111.768036,2003,0.6944444444444444,3.6,1.1,False,False
2023-08-23,2029-02-19,Standard Class,160528,United States,Pharr,Texas,78577,Chocolate,Interior,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6666666666666666,3.6,1.2,False,False
2023-08-23,2029-02-19,Standard Class,160528,United States,Pharr,Texas,78577,Chocolate,Interior,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6944444444444444,3.6,1.1,False,False
2023-08-23,2029-02-19,Standard Class,160528,United States,Pharr,Texas,78577,Chocolate,Interior,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot'S O' Nuts,32.881893,-111.768036,2007,0.6666666666666667,3.6,1.2,False,False
2024-01-21,2029-07-19,Standard Class,127026,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy'S,32.076176,-81.088371,2006,0.6492307692307693,3.25,1.1400000000000001,False,False
2024-01-21,2029-07-19,Standard Class,127026,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.7134670487106017,3.49,1.0,False,False
2024-01-21,2029-07-19,Standard Class,127026,United States,Jackson,Michigan,49201,Chocolate,Interior,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot'S O' Nuts,32.881893,-111.768036,2006,0.7134670487106017,3.4899999999999998,1.0,False,False
2024-01-21,2029-07-19,Standard Class,127026,United States,Jackson,Michigan,49201,Sugar,Interior,Fizzy Lifting Drinks,11.25,3,6.75,4.5,Sugar Shack,48.11914,-96.18115,2006,0.6,3.75,1.5,False,False
2024-01-21,2029-07-19,Standard Class,127026,United States,Jackson,Michigan,49201,Other,Interior,Wonka Gum,1.25,1,0.65,0.6,Secret Factory,41.446333,-90.565487,2006,0.52,1.25,0.6,False,False
2024-03-10,2029-09-04,Standard Class,144638,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-03-10,2029-09-04,Standard Class,144638,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2024-03-10,2029-09-04,Standard Class,144638,United States,Chester,Pennsylvania,19013,Other,Atlantic,Wonka Gum,2.5,2,1.3,1.2,Secret Factory,41.446333,-90.565487,2004,0.52,1.25,0.6,False,False
2024-03-10,2029-09-04,Standard Class,144638,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307693,3.25,1.14,False,False
2024-04-30,2029-10-25,Standard Class,108315,United States,Sanford,Florida,32771,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106016,3.49,1.0,False,False
2024-04-30,2029-10-25,Standard Class,108315,United States,Sanford,Florida,32771,Chocolate,Gulf,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6944444444444444,3.6,1.0999999999999999,False,False
2024-05-13,2029-11-07,Standard Class,137785,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-05-25,2029-11-19,Standard Class,161088,United States,Columbus,Georgia,31907,Chocolate,Gulf,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot'S O' Nuts,32.881893,-111.768036,2004,0.7134670487106017,3.49,1.0,False,False
2024-09-24,2030-03-21,Standard Class,121839,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot'S O' Nuts,32.881893,-111.768036,2004,0.6666666666666666,3.6,1.2,False,False
2024-11-16,2030-05-14,Standard Class,114657,United States,Yonkers,New York,10701,Other,Atlantic,Lickable Wallpaper,80.0,4,40.0,40.0,Secret Factory,41.446333,-90.565487,2005,0.5,20.0,10.0,False,False
2024-12-25,2030-06-21,Second Class,114055,United States,Huntsville,Alabama,35810,Chocolate,Gulf,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy'S,32.076176,-81.088371,2004,0.6492307692307692,3.25,1.14,False,False
2024-12-25,2030-06-21,Second Class,114055,United States,Huntsville,Alabama,35810,Chocolate,Gulf,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy'S,32.076176,-81.088371,2004,0.6533333333333333,3.75,1.3,False,False
